competition_id,competition_name,competition_country_name,season_id,season_name,match_id,match_date,kick_off,stadium,id,period,minute,second,timestamp,timezone,datetime,goal_datetime
11,La Liga,Spain,24,2012/2013,70294,2013-02-16,20:00:00.000,Estadio Nuevo Los Cármenes,8e10bdd8-335b-43ef-b414-358a173d13e6,2,49,31,00:04:31.167,Europe/Madrid,2013-02-16 19:00:00+00:00,2013-02-16 20:04:31+00:00
11,La Liga,Spain,24,2012/2013,70294,2013-02-16,20:00:00.000,Estadio Nuevo Los Cármenes,73007820-031d-4983-b8c3-fe28a4f78b1a,2,72,38,00:27:38.379,Europe/Madrid,2013-02-16 19:00:00+00:00,2013-02-16 20:27:38+00:00
11,La Liga,Spain,24,2012/2013,70271,2013-02-23,22:00:00.000,Spotify Camp Nou,7b1503fe-7233-4a01-9d4e-a60beb56b4b7,2,59,15,00:14:15.931,Europe/Madrid,2013-02-23 21:00:00+00:00,2013-02-23 22:14:15+00:00
11,La Liga,Spain,24,2012/2013,70272,2013-03-02,16:00:00.000,Estadio Santiago Bernabéu,d93eb97a-4bc6-4b38-864e-bdf2cd6f58f7,1,17,26,00:17:26.333,Europe/Madrid,2013-03-02 15:00:00+00:00,2013-03-02 15:17:26+00:00
11,La Liga,Spain,24,2012/2013,70305,2013-03-09,20:00:00.000,Spotify Camp Nou,475349fa-4c46-4a93-955c-367ea2790957,2,87,45,00:42:45.626,Europe/Madrid,2013-03-09 19:00:00+00:00,2013-03-09 20:42:45+00:00
11,La Liga,Spain,24,2012/2013,70307,2013-03-17,21:00:00.000,Spotify Camp Nou,8d05ea1f-c007-4fe0-ba37-52930c06a0d7,1,39,29,00:39:29.229,Europe/Madrid,2013-03-17 20:00:00+00:00,2013-03-17 20:39:29+00:00
11,La Liga,Spain,24,2012/2013,70307,2013-03-17,21:00:00.000,Spotify Camp Nou,359f56d6-967e-47ab-b1c5-c4dfdb6bf7b1,2,56,49,00:11:49.707,Europe/Madrid,2013-03-17 20:00:00+00:00,2013-03-17 21:11:49+00:00
11,La Liga,Spain,24,2012/2013,70256,2013-03-30,18:00:00.000,Abanca-Balaídos,c56ae14e-eb7a-4949-9d08-0644afe22bc7,2,72,12,00:27:12.248,Europe/Madrid,2013-03-30 17:00:00+00:00,2013-03-30 18:27:12+00:00
11,La Liga,Spain,24,2012/2013,267502,2013-04-27,18:00:00.000,Estadio San Mamés,bf64c0b2-02bc-4713-8064-9462b06ef50d,2,66,27,00:21:27.032,Europe/Madrid,2013-04-27 16:00:00+00:00,2013-04-27 17:21:27+00:00
11,La Liga,Spain,24,2012/2013,70281,2013-05-05,21:00:00.000,Spotify Camp Nou,b04ea916-40b8-4d89-9796-c56ac97611a7,2,59,3,00:14:03.793,Europe/Madrid,2013-05-05 19:00:00+00:00,2013-05-05 20:14:03+00:00
11,La Liga,Spain,24,2012/2013,70281,2013-05-05,21:00:00.000,Spotify Camp Nou,050b425c-4c54-4652-adb5-f7906d303de2,2,70,48,00:25:48.558,Europe/Madrid,2013-05-05 19:00:00+00:00,2013-05-05 20:25:48+00:00
11,La Liga,Spain,25,2013/2014,70277,2013-08-18,19:00:00.000,Spotify Camp Nou,f776e8a7-903c-45b6-9fb2-e0362e6ad16f,1,11,41,00:11:41.974,Europe/Madrid,2013-08-18 17:00:00+00:00,2013-08-18 17:11:41+00:00
11,La Liga,Spain,25,2013/2014,70277,2013-08-18,19:00:00.000,Spotify Camp Nou,311eee2b-56a1-45ea-8d12-dc950c3d1fbc,1,41,18,00:41:18.209,Europe/Madrid,2013-08-18 17:00:00+00:00,2013-08-18 17:41:18+00:00
11,La Liga,Spain,25,2013/2014,70298,2013-09-01,21:00:00.000,Estadio de Mestalla,cff1ba3d-bfed-4d65-b74c-67042ef699db,1,10,15,00:10:15.659,Europe/Madrid,2013-09-01 19:00:00+00:00,2013-09-01 19:10:15+00:00
11,La Liga,Spain,25,2013/2014,70298,2013-09-01,21:00:00.000,Estadio de Mestalla,948c3427-cfe1-4f78-81fc-7d477d9b8b63,1,38,12,00:38:12.102,Europe/Madrid,2013-09-01 19:00:00+00:00,2013-09-01 19:38:12+00:00
11,La Liga,Spain,25,2013/2014,70298,2013-09-01,21:00:00.000,Estadio de Mestalla,47c9e93f-c10f-4a35-84ed-6016bd048654,1,40,22,00:40:22.794,Europe/Madrid,2013-09-01 19:00:00+00:00,2013-09-01 19:40:22+00:00
11,La Liga,Spain,25,2013/2014,70301,2013-09-14,20:00:00.000,Spotify Camp Nou,4a7b7765-5684-49af-bdaa-c7e7e6c96da7,2,74,48,00:29:48.248,Europe/Madrid,2013-09-14 18:00:00+00:00,2013-09-14 19:29:48+00:00
11,La Liga,Spain,25,2013/2014,267520,2013-09-24,20:00:00.000,Spotify Camp Nou,c2d6d37c-9894-4132-bd33-cbcefa84db1f,1,7,8,00:07:08.445,Europe/Madrid,2013-09-24 18:00:00+00:00,2013-09-24 18:07:08+00:00
11,La Liga,Spain,25,2013/2014,266420,2013-09-28,18:00:00.000,Power Horse Stadium – Estadio de los Juegos Mediterráneos,153f0b6e-99dd-45dd-8101-516e6c4c9070,1,20,12,00:20:12.941,Europe/Madrid,2013-09-28 16:00:00+00:00,2013-09-28 16:20:12+00:00
11,La Liga,Spain,25,2013/2014,266613,2014-02-01,16:00:00.000,Spotify Camp Nou,ed663118-b422-4ace-8f87-1ce6defcb538,2,53,14,00:08:14.095,Europe/Madrid,2014-02-01 15:00:00+00:00,2014-02-01 16:08:14+00:00
11,La Liga,Spain,25,2013/2014,267675,2014-02-09,21:00:00.000,Estadio Ramón Sánchez Pizjuán,59f3a7b2-7fff-461d-b448-15bc011fea7c,1,43,31,00:43:31.480,Europe/Madrid,2014-02-09 20:00:00+00:00,2014-02-09 20:43:31+00:00
11,La Liga,Spain,25,2013/2014,267675,2014-02-09,21:00:00.000,Estadio Ramón Sánchez Pizjuán,fee649c8-38f7-4406-aa3c-cebefce0dd58,2,55,11,00:10:11.262,Europe/Madrid,2014-02-09 20:00:00+00:00,2014-02-09 21:10:11+00:00
11,La Liga,Spain,25,2013/2014,265918,2014-02-15,20:00:00.000,Spotify Camp Nou,e9145080-7f5f-4ddd-b705-ee1135810bca,1,35,39,00:35:39.390,Europe/Madrid,2014-02-15 19:00:00+00:00,2014-02-15 19:35:39+00:00
11,La Liga,Spain,25,2013/2014,265918,2014-02-15,20:00:00.000,Spotify Camp Nou,1dcd50e6-6760-4fb7-8db6-cc03c7e32abd,2,67,5,00:22:05.618,Europe/Madrid,2014-02-15 19:00:00+00:00,2014-02-15 20:22:05+00:00
11,La Liga,Spain,25,2013/2014,265837,2014-02-22,20:00:00.000,Reale Arena,331bb91d-dfaf-41ab-adb1-89022f9bd430,1,35,15,00:35:15.603,Europe/Madrid,2014-02-22 19:00:00+00:00,2014-02-22 19:35:15+00:00
11,La Liga,Spain,25,2013/2014,266066,2014-03-02,21:00:00.000,Spotify Camp Nou,320be21d-c977-469b-8de0-bb574031a42e,1,23,30,00:23:30.417,Europe/Madrid,2014-03-02 20:00:00+00:00,2014-03-02 20:23:30+00:00
11,La Liga,Spain,25,2013/2014,266074,2014-03-16,17:00:00.000,Spotify Camp Nou,8b7dda76-6c28-4a19-ac3a-bdca3e9a6172,1,17,19,00:17:19.747,Europe/Madrid,2014-03-16 16:00:00+00:00,2014-03-16 16:17:19+00:00
11,La Liga,Spain,25,2013/2014,266074,2014-03-16,17:00:00.000,Spotify Camp Nou,94e4dfe2-a21c-48a0-9bd9-e503c87e3d3f,2,62,10,00:17:10.076,Europe/Madrid,2014-03-16 16:00:00+00:00,2014-03-16 17:17:10+00:00
11,La Liga,Spain,25,2013/2014,266074,2014-03-16,17:00:00.000,Spotify Camp Nou,7effe7f0-d45e-46be-9494-420c8cf0ca80,2,87,25,00:42:25.509,Europe/Madrid,2014-03-16 16:00:00+00:00,2014-03-16 17:42:25+00:00
11,La Liga,Spain,25,2013/2014,265857,2014-03-23,21:00:00.000,Estadio Santiago Bernabéu,409e96c8-2f09-48cf-8a58-8ee7ebe20864,1,41,40,00:41:40.130,Europe/Madrid,2014-03-23 20:00:00+00:00,2014-03-23 20:41:40+00:00
11,La Liga,Spain,25,2013/2014,265857,2014-03-23,21:00:00.000,Estadio Santiago Bernabéu,33252fd4-3a5b-4b69-98f8-39c254f032dc,2,64,8,00:19:08.233,Europe/Madrid,2014-03-23 20:00:00+00:00,2014-03-23 21:19:08+00:00
11,La Liga,Spain,25,2013/2014,265857,2014-03-23,21:00:00.000,Estadio Santiago Bernabéu,80cf5232-3eee-4fb2-86a8-ac457fe57463,2,83,42,00:38:42.155,Europe/Madrid,2014-03-23 20:00:00+00:00,2014-03-23 21:38:42+00:00
11,La Liga,Spain,25,2013/2014,266274,2014-03-26,20:00:00.000,Spotify Camp Nou,4eb1bbe8-a79e-4f31-9328-5e6dbfb6b409,1,29,17,00:29:17.793,Europe/Madrid,2014-03-26 19:00:00+00:00,2014-03-26 19:29:17+00:00
11,La Liga,Spain,25,2013/2014,70306,2014-03-29,16:00:00.000,RCDE Stadium,ef54d7ef-6edf-4235-bfb6-64ddefca8d39,2,76,13,00:31:13.782,Europe/Madrid,2014-03-29 15:00:00+00:00,2014-03-29 16:31:13+00:00
11,La Liga,Spain,25,2013/2014,267368,2014-04-05,18:00:00.000,Spotify Camp Nou,f717ffcf-2a7f-473f-bbcd-6ee0b40e4175,1,14,2,00:14:02.622,Europe/Madrid,2014-04-05 16:00:00+00:00,2014-04-05 16:14:02+00:00
11,La Liga,Spain,25,2013/2014,267368,2014-04-05,18:00:00.000,Spotify Camp Nou,b1623cc7-f314-478f-86e3-02343fb9cbfa,2,85,15,00:40:15.570,Europe/Madrid,2014-04-05 16:00:00+00:00,2014-04-05 17:40:15+00:00
11,La Liga,Spain,25,2013/2014,267567,2014-04-20,21:00:00.000,Spotify Camp Nou,b1244917-1b03-4c22-b1d0-fa2b6b9b5ba4,2,73,57,00:28:57.300,Europe/Madrid,2014-04-20 19:00:00+00:00,2014-04-20 20:28:57+00:00
11,La Liga,Spain,25,2013/2014,70289,2014-04-27,21:00:00.000,Estadio de la Cerámica,edf62c78-54a9-41e7-a007-3d008601e681,2,82,16,00:37:16.884,Europe/Madrid,2014-04-27 19:00:00+00:00,2014-04-27 20:37:16+00:00
11,La Liga,Spain,25,2013/2014,266491,2014-05-03,16:00:00.000,Spotify Camp Nou,cafba68b-8dd5-4297-8952-6042bcd9dc10,1,22,44,00:22:44.163,Europe/Madrid,2014-05-03 14:00:00+00:00,2014-05-03 14:22:44+00:00
11,La Liga,Spain,26,2014/2015,266921,2014-08-24,21:00:00.000,Spotify Camp Nou,f0d43c5c-a8ec-4297-80e0-56656daab0a4,1,41,40,00:41:40.527,Europe/Madrid,2014-08-24 19:00:00+00:00,2014-08-24 19:41:40+00:00
11,La Liga,Spain,26,2014/2015,266921,2014-08-24,21:00:00.000,Spotify Camp Nou,41bd5e64-3a76-4be0-978b-e5b39bb3e0b5,2,62,52,00:17:52.277,Europe/Madrid,2014-08-24 19:00:00+00:00,2014-08-24 20:17:52+00:00
11,La Liga,Spain,26,2014/2015,266770,2014-09-21,21:00:00.000,Estadio Ciudad de Valencia,ef14f7a0-6880-469a-9dfa-c250502c17e7,2,76,23,00:31:23.619,Europe/Madrid,2014-09-21 19:00:00+00:00,2014-09-21 20:31:23+00:00
11,La Liga,Spain,26,2014/2015,266117,2014-09-27,18:00:00.000,Spotify Camp Nou,67a0619f-58cf-4608-9c74-5ab1857baf6e,2,61,3,00:16:03.462,Europe/Madrid,2014-09-27 16:00:00+00:00,2014-09-27 17:16:03+00:00
11,La Liga,Spain,26,2014/2015,266117,2014-09-27,18:00:00.000,Spotify Camp Nou,9f0fe3ae-a36d-4c65-a9f6-2e8d4fc9f50a,2,81,4,00:36:04.861,Europe/Madrid,2014-09-27 16:00:00+00:00,2014-09-27 17:36:04+00:00
11,La Liga,Spain,26,2014/2015,267561,2014-10-04,18:00:00.000,Estadio de Vallecas,534046a5-a206-43b7-8bf1-8844877edb9f,1,34,16,00:34:16.892,Europe/Madrid,2014-10-04 16:00:00+00:00,2014-10-04 16:34:16+00:00
11,La Liga,Spain,26,2014/2015,265896,2014-10-18,20:00:00.000,Spotify Camp Nou,5b0e038d-7274-47e0-ad63-84d2d0bee242,2,73,15,00:28:15.839,Europe/Madrid,2014-10-18 18:00:00+00:00,2014-10-18 19:28:15+00:00
11,La Liga,Spain,26,2014/2015,265835,2014-11-22,20:00:00.000,Spotify Camp Nou,ab810a26-003b-4b80-bbf6-acf415d8f9f0,1,20,42,00:20:42.563,Europe/Madrid,2014-11-22 19:00:00+00:00,2014-11-22 19:20:42+00:00
11,La Liga,Spain,26,2014/2015,265835,2014-11-22,20:00:00.000,Spotify Camp Nou,b49dcb08-0ac5-45a4-adcf-2267a60f521f,2,71,48,00:26:48.357,Europe/Madrid,2014-11-22 19:00:00+00:00,2014-11-22 20:26:48+00:00
11,La Liga,Spain,26,2014/2015,265835,2014-11-22,20:00:00.000,Spotify Camp Nou,134c947a-a0a2-444d-8025-fe55a58e47e9,2,77,11,00:32:11.203,Europe/Madrid,2014-11-22 19:00:00+00:00,2014-11-22 20:32:11+00:00
11,La Liga,Spain,26,2014/2015,266320,2014-12-07,17:00:00.000,Spotify Camp Nou,d7f15985-4f88-431a-b3aa-5a764d3dc29c,1,45,0,00:45:00.464,Europe/Madrid,2014-12-07 16:00:00+00:00,2014-12-07 16:45:00+00:00
11,La Liga,Spain,26,2014/2015,266320,2014-12-07,17:00:00.000,Spotify Camp Nou,ac40a289-cdac-498f-90a9-4dc652c139ba,2,49,51,00:04:51.358,Europe/Madrid,2014-12-07 16:00:00+00:00,2014-12-07 17:04:51+00:00
11,La Liga,Spain,26,2014/2015,266320,2014-12-07,17:00:00.000,Spotify Camp Nou,4f2d9dae-c29f-4a61-8aad-ed236abd8a79,2,80,48,00:35:48.633,Europe/Madrid,2014-12-07 16:00:00+00:00,2014-12-07 17:35:48+00:00
11,La Liga,Spain,26,2014/2015,266846,2014-12-20,16:00:00.000,Spotify Camp Nou,4f7c16f4-724c-4e31-9a58-d52ce1420f3d,2,81,37,00:36:37.685,Europe/Madrid,2014-12-20 15:00:00+00:00,2014-12-20 16:36:37+00:00
11,La Liga,Spain,26,2014/2015,266846,2014-12-20,16:00:00.000,Spotify Camp Nou,34fec8e9-8177-49b9-a987-968496a4e5c8,2,90,51,00:45:51.472,Europe/Madrid,2014-12-20 15:00:00+00:00,2014-12-20 16:45:51+00:00
11,La Liga,Spain,26,2014/2015,70303,2015-01-11,21:00:00.000,Spotify Camp Nou,daeccb67-1809-442f-8552-b59aaf53c844,2,86,40,00:41:40.249,Europe/Madrid,2015-01-11 20:00:00+00:00,2015-01-11 21:41:40+00:00
11,La Liga,Spain,26,2014/2015,266230,2015-01-18,19:00:00.000,Estadio Abanca-Riazor,0eb1361a-4127-47b1-ae39-a8b018ac1f37,1,9,58,00:09:58.522,Europe/Madrid,2015-01-18 18:00:00+00:00,2015-01-18 18:09:58+00:00
11,La Liga,Spain,26,2014/2015,266230,2015-01-18,19:00:00.000,Estadio Abanca-Riazor,1f325f07-dda1-48c5-bf0a-61060b4d8318,1,32,16,00:32:16.091,Europe/Madrid,2015-01-18 18:00:00+00:00,2015-01-18 18:32:16+00:00
11,La Liga,Spain,26,2014/2015,266230,2015-01-18,19:00:00.000,Estadio Abanca-Riazor,993a3a88-7477-4edc-830b-65212a8710d4,2,61,20,00:16:20.214,Europe/Madrid,2015-01-18 18:00:00+00:00,2015-01-18 19:16:20+00:00
11,La Liga,Spain,26,2014/2015,266794,2015-01-24,18:00:00.000,Estadio Manuel Martínez Valero,cc858ec8-5173-4323-8983-e2b54763a270,2,54,7,00:09:07.938,Europe/Madrid,2015-01-24 17:00:00+00:00,2015-01-24 18:09:07+00:00
11,La Liga,Spain,26,2014/2015,266794,2015-01-24,18:00:00.000,Estadio Manuel Martínez Valero,30178f0d-3ecb-4c5e-9b2c-56499f5fbda9,2,87,29,00:42:29.534,Europe/Madrid,2015-01-24 17:00:00+00:00,2015-01-24 18:42:29+00:00
11,La Liga,Spain,26,2014/2015,267597,2015-02-01,21:00:00.000,Spotify Camp Nou,328a321d-5797-4981-a5f0-c1ab7f9b6761,2,54,49,00:09:49.655,Europe/Madrid,2015-02-01 20:00:00+00:00,2015-02-01 21:09:49+00:00
11,La Liga,Spain,26,2014/2015,266871,2015-02-08,21:00:00.000,San Mamés Barria,0da0ae0b-a4f1-4b8f-8a01-84f46cd5c134,1,14,46,00:14:46.443,Europe/Madrid,2015-02-08 20:00:00+00:00,2015-02-08 20:14:46+00:00
11,La Liga,Spain,26,2014/2015,266741,2015-02-15,17:00:00.000,Spotify Camp Nou,60d5c3e8-88d1-4ece-ab01-4019d6d1400f,1,37,24,00:37:24.150,Europe/Madrid,2015-02-15 16:00:00+00:00,2015-02-15 16:37:24+00:00
11,La Liga,Spain,26,2014/2015,266741,2015-02-15,17:00:00.000,Spotify Camp Nou,258e57e6-d48d-44b3-b95e-75c3e1e5689c,2,58,39,00:13:39.252,Europe/Madrid,2015-02-15 16:00:00+00:00,2015-02-15 17:13:39+00:00
11,La Liga,Spain,26,2014/2015,266741,2015-02-15,17:00:00.000,Spotify Camp Nou,ce7d1dab-3c7b-4d9e-beb3-8c25f8230854,2,64,57,00:19:57.514,Europe/Madrid,2015-02-15 16:00:00+00:00,2015-02-15 17:19:57+00:00
11,La Liga,Spain,26,2014/2015,267343,2015-02-28,16:00:00.000,Estadio Nuevo Los Cármenes,6b9b78ac-80d6-46c4-83ed-44ca7e299b23,2,69,37,00:24:37.544,Europe/Madrid,2015-02-28 15:00:00+00:00,2015-02-28 16:24:37+00:00
11,La Liga,Spain,26,2014/2015,266916,2015-03-08,12:00:00.000,Spotify Camp Nou,0b6a6b8c-39b3-4ea9-b153-bee3b6b0bf2e,2,55,51,00:10:51.251,Europe/Madrid,2015-03-08 11:00:00+00:00,2015-03-08 12:10:51+00:00
11,La Liga,Spain,26,2014/2015,266916,2015-03-08,12:00:00.000,Spotify Camp Nou,8d5d77db-3650-4f63-9450-4569e807c5ba,2,62,17,00:17:17.222,Europe/Madrid,2015-03-08 11:00:00+00:00,2015-03-08 12:17:17+00:00
11,La Liga,Spain,26,2014/2015,266916,2015-03-08,12:00:00.000,Spotify Camp Nou,e67129ff-1317-424e-996f-9b272d9f7e40,2,67,17,00:22:17.904,Europe/Madrid,2015-03-08 11:00:00+00:00,2015-03-08 12:22:17+00:00
11,La Liga,Spain,26,2014/2015,266967,2015-03-14,18:00:00.000,Estadio Municipal de Ipurúa,4add3585-d0d8-4871-9de6-35d118e98a95,1,30,56,00:30:56.593,Europe/Madrid,2015-03-14 17:00:00+00:00,2015-03-14 17:30:56+00:00
11,La Liga,Spain,26,2014/2015,266967,2015-03-14,18:00:00.000,Estadio Municipal de Ipurúa,a2f6ae5a-c31e-445a-93e9-2da3f0933dd3,2,53,59,00:08:59.612,Europe/Madrid,2015-03-14 17:00:00+00:00,2015-03-14 18:08:59+00:00
11,La Liga,Spain,26,2014/2015,267400,2015-04-08,20:00:00.000,Spotify Camp Nou,f81c92b3-48c0-4efe-91db-07bb599c5870,1,32,44,00:32:44.216,Europe/Madrid,2015-04-08 18:00:00+00:00,2015-04-08 18:32:44+00:00
11,La Liga,Spain,26,2014/2015,266142,2015-04-11,20:00:00.000,Estadio Ramón Sánchez Pizjuán,d1adb160-0fc5-4539-a668-8f726057f433,1,13,57,00:13:57.408,Europe/Madrid,2015-04-11 18:00:00+00:00,2015-04-11 18:13:57+00:00
11,La Liga,Spain,26,2014/2015,266525,2015-04-18,16:00:00.000,Spotify Camp Nou,0dfbd199-cac8-469a-8b98-46419b48b36a,2,93,7,00:48:07.853,Europe/Madrid,2015-04-18 14:00:00+00:00,2015-04-18 15:48:07+00:00
11,La Liga,Spain,26,2014/2015,266531,2015-04-25,16:00:00.000,RCDE Stadium,769b982c-6eeb-4d35-a25c-3a0b8892077f,1,24,38,00:24:38.947,Europe/Madrid,2015-04-25 14:00:00+00:00,2015-04-25 14:24:38+00:00
11,La Liga,Spain,26,2014/2015,265963,2015-04-28,20:00:00.000,Spotify Camp Nou,fbd7a6d7-cd19-444a-9c59-3cb90e78a826,1,8,46,00:08:46.131,Europe/Madrid,2015-04-28 18:00:00+00:00,2015-04-28 18:08:46+00:00
11,La Liga,Spain,26,2014/2015,265963,2015-04-28,20:00:00.000,Spotify Camp Nou,a2fb29b7-5cc3-4420-a97e-de07ec432b88,2,46,46,00:01:46.900,Europe/Madrid,2015-04-28 18:00:00+00:00,2015-04-28 19:01:46+00:00
11,La Liga,Spain,26,2014/2015,265866,2015-05-02,16:00:00.000,Estadio Nuevo Arcángel,b4667af2-a820-4331-8495-75898edb6ee6,2,46,0,00:01:00.545,Europe/Madrid,2015-05-02 14:00:00+00:00,2015-05-02 15:01:00+00:00
11,La Liga,Spain,26,2014/2015,265866,2015-05-02,16:00:00.000,Estadio Nuevo Arcángel,7f350464-2feb-4ecd-a3ae-5da21cb17cbb,2,79,14,00:34:14.227,Europe/Madrid,2015-05-02 14:00:00+00:00,2015-05-02 15:34:14+00:00
11,La Liga,Spain,26,2014/2015,266631,2015-05-17,19:00:00.000,Estadio Vicente Calderón,b44e50ec-4888-4353-a010-9eb41062c588,2,64,48,00:19:48.354,Europe/Madrid,2015-05-17 17:00:00+00:00,2015-05-17 18:19:48+00:00
11,La Liga,Spain,26,2014/2015,267197,2015-05-23,18:30:00.000,Spotify Camp Nou,415e7625-2de5-40a6-9e65-83b28c41d14e,1,4,28,00:04:28.716,Europe/Madrid,2015-05-23 16:30:00+00:00,2015-05-23 16:34:28+00:00
11,La Liga,Spain,26,2014/2015,267197,2015-05-23,18:30:00.000,Spotify Camp Nou,47017600-428b-4c6c-9926-d2a8f5afc1ce,2,58,49,00:13:49.797,Europe/Madrid,2015-05-23 16:30:00+00:00,2015-05-23 17:43:49+00:00
11,La Liga,Spain,27,2015/2016,266166,2015-09-12,20:30:00.000,Estadio Vicente Calderón,e6b1dfb0-cb3f-4be2-a4f0-639e92ce1581,2,76,26,00:31:26.692,Europe/Madrid,2015-09-12 18:30:00+00:00,2015-09-12 20:01:26+00:00
11,La Liga,Spain,27,2015/2016,266490,2015-09-20,20:30:00.000,Spotify Camp Nou,8aef0d3b-1739-4035-83a1-dfa73570b967,2,60,29,00:15:29.307,Europe/Madrid,2015-09-20 18:30:00+00:00,2015-09-20 19:45:29+00:00
11,La Liga,Spain,27,2015/2016,266490,2015-09-20,20:30:00.000,Spotify Camp Nou,bd6630f8-66d3-4ec4-a126-d087d0a2de70,2,89,15,00:44:15.209,Europe/Madrid,2015-09-20 18:30:00+00:00,2015-09-20 20:14:15+00:00
11,La Liga,Spain,27,2015/2016,266885,2015-11-28,16:00:00.000,Spotify Camp Nou,3d71df7f-846c-4ea9-b118-35109b3479fd,2,90,13,00:45:13.886,Europe/Madrid,2015-11-28 15:00:00+00:00,2015-11-28 16:45:13+00:00
11,La Liga,Spain,27,2015/2016,266961,2015-12-12,16:00:00.000,Spotify Camp Nou,75d33711-acaa-4010-bffb-4a7217cc81bc,1,38,3,00:38:03.909,Europe/Madrid,2015-12-12 15:00:00+00:00,2015-12-12 15:38:03+00:00
11,La Liga,Spain,27,2015/2016,267327,2015-12-30,20:30:00.000,Spotify Camp Nou,4f0ed81c-4a9a-4a18-8ac7-e68ed0db16f2,1,32,54,00:32:54.009,Europe/Madrid,2015-12-30 19:30:00+00:00,2015-12-30 20:02:54+00:00
11,La Liga,Spain,27,2015/2016,266620,2016-01-09,16:00:00.000,Spotify Camp Nou,d01376b4-be3f-4cbe-b584-d8a6d37d2930,1,7,7,00:07:07.086,Europe/Madrid,2016-01-09 15:00:00+00:00,2016-01-09 15:07:07+00:00
11,La Liga,Spain,27,2015/2016,266620,2016-01-09,16:00:00.000,Spotify Camp Nou,e8c495dc-b757-4fe9-8cc1-023257fac4e4,1,13,39,00:13:39.791,Europe/Madrid,2016-01-09 15:00:00+00:00,2016-01-09 15:13:39+00:00
11,La Liga,Spain,27,2015/2016,266620,2016-01-09,16:00:00.000,Spotify Camp Nou,950206c9-98a7-4315-a2e0-cb99148da851,2,57,36,00:12:36.175,Europe/Madrid,2016-01-09 15:00:00+00:00,2016-01-09 16:12:36+00:00
11,La Liga,Spain,27,2015/2016,266149,2016-01-17,20:30:00.000,Spotify Camp Nou,a03d512c-aa96-4b45-84d6-cfbab64fae20,1,6,24,00:06:24.480,Europe/Madrid,2016-01-17 19:30:00+00:00,2016-01-17 19:36:24+00:00
11,La Liga,Spain,27,2015/2016,265894,2016-01-23,17:00:00.000,Estadio La Rosaleda,82b83f49-9e9b-4dcb-857c-fcb650fbf129,2,50,54,00:05:54.398,Europe/Madrid,2016-01-23 16:00:00+00:00,2016-01-23 17:05:54+00:00
11,La Liga,Spain,27,2015/2016,267576,2016-01-30,17:00:00.000,Spotify Camp Nou,8dd694f6-8993-485b-997c-a9f8b97bb02c,1,29,36,00:29:36.225,Europe/Madrid,2016-01-30 16:00:00+00:00,2016-01-30 16:29:36+00:00
11,La Liga,Spain,27,2015/2016,266254,2016-02-14,21:30:00.000,Spotify Camp Nou,25d00e0f-358b-4832-9fbf-ea18eb8d84c3,1,27,4,00:27:04.028,Europe/Madrid,2016-02-14 20:30:00+00:00,2016-02-14 20:57:04+00:00
11,La Liga,Spain,27,2015/2016,266815,2016-02-17,18:30:00.000,Estadio Municipal El Molinón,6ad94df9-ffdd-4d1f-a87e-117734f5ea46,1,24,20,00:24:20.894,Europe/Madrid,2016-02-17 17:30:00+00:00,2016-02-17 17:54:20+00:00
11,La Liga,Spain,27,2015/2016,266815,2016-02-17,18:30:00.000,Estadio Municipal El Molinón,740c6149-c707-4747-8b05-0ae57a12d283,1,30,16,00:30:16.486,Europe/Madrid,2016-02-17 17:30:00+00:00,2016-02-17 18:00:16+00:00
11,La Liga,Spain,27,2015/2016,265839,2016-02-28,21:30:00.000,Spotify Camp Nou,a24e1560-f6d7-4aa9-8912-bcaa3f7ba25e,1,30,46,00:30:46.164,Europe/Madrid,2016-02-28 20:30:00+00:00,2016-02-28 21:00:46+00:00
11,La Liga,Spain,27,2015/2016,266653,2016-03-03,22:00:00.000,Estadio de Vallecas,d02078ff-a25b-4ac2-bbdc-55cae3d80785,1,22,58,00:22:58.083,Europe/Madrid,2016-03-03 21:00:00+00:00,2016-03-03 21:22:58+00:00
11,La Liga,Spain,27,2015/2016,266653,2016-03-03,22:00:00.000,Estadio de Vallecas,602e6932-ef9d-4c48-88cf-f79ea806375b,2,52,52,00:07:52.963,Europe/Madrid,2016-03-03 21:00:00+00:00,2016-03-03 22:07:52+00:00
11,La Liga,Spain,27,2015/2016,266653,2016-03-03,22:00:00.000,Estadio de Vallecas,1495cb78-9c0d-4d26-9502-fe5a5881a3c1,2,71,2,00:26:02.046,Europe/Madrid,2016-03-03 21:00:00+00:00,2016-03-03 22:26:02+00:00
11,La Liga,Spain,27,2015/2016,266056,2016-03-06,17:00:00.000,Estadio Municipal de Ipurúa,2239614b-7704-4908-9a8c-88bb504023b8,1,41,1,00:41:01.653,Europe/Madrid,2016-03-06 16:00:00+00:00,2016-03-06 16:41:01+00:00
11,La Liga,Spain,27,2015/2016,266056,2016-03-06,17:00:00.000,Estadio Municipal de Ipurúa,36874b07-67b8-4503-ac3a-e997d2063436,2,75,18,00:30:18.053,Europe/Madrid,2016-03-06 16:00:00+00:00,2016-03-06 17:30:18+00:00
11,La Liga,Spain,27,2015/2016,266498,2016-03-12,17:00:00.000,Spotify Camp Nou,b8597aa2-d318-4ee7-ba99-521e532a9d5e,1,39,58,00:39:58.449,Europe/Madrid,2016-03-12 16:00:00+00:00,2016-03-12 16:39:58+00:00
